"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US36","New York","18275625","8049","16348232","34422","1785067","34532","1414139","31751","834327","23731","579812","20736","330944","11182","160993","8275","169951","9286","28041","3014","9485","1749","18556","2600","11943","2089","142326","8270"
"0400000US37","North Carolina","7969275","5670","6721335","33208","1198655","31818","738886","25788","404871","17405","334015","16533","385039","15868","167091","10433","217948","12057","53807","6736","18070","3140","35737","5758","20923","3228","49285","5917"
"0400000US38","North Dakota","375796","1639","298631","6081","75089","6183","46271","5575","36976","5213","9295","2531","15127","2385","7056","1577","8071","2093","7450","2157","4575","1781","2875","1068","6241","1378","2076","858"
"0400000US39","Ohio","9191232","5271","7804067","30219","1344576","28598","1011338","26282","420752","18428","590586","21857","272585","13262","103639","8392","168946","9179","48800","4078","18905","2955","29895","3222","11853","2445","42589","5327"
"0400000US40","Oklahoma","2615324","3026","2154435","15042","449756","14523","327716","12969","173017","10376","154699","9294","82957","5914","41924","4147","41033","4297","23326","2829","16269","2482","7057","1343","15757","2825","11133","3013"
"0400000US41","Oregon","3438157","2521","2851405","19669","562359","19890","378426","17821","208749","13042","169677","11783","156342","9337","75237","6010","81105","7651","21634","3799","11723","2878","9911","2501","5957","1605","24393","3410"
"0400000US42","Pennsylvania","11226986","5720","9778626","28090","1391198","27430","1005718","26323","362298","16714","643420","20608","346464","13367","133129","9465","213335","10006","26725","3034","9275","1763","17450","2202","12291","1836","57162","6508"
"0400000US44","Rhode Island","1048549","1369","922210","8302","120290","8342","87651","7544","24920","4234","62731","7090","31801","3490","13093","2688","18708","2406","574","383","367","325","207","194","264","285","6049","1755"
"0400000US45","South Carolina","4227329","3988","3577593","20356","630928","19298","403835","16371","118387","10326","285448","15130","182175","8918","66779","6148","115396","7386","27270","4358","7866","2091","19404","4239","17648","3489","18808","3231"
"0400000US46","South Dakota","416324","3338","343738","7309","66970","5853","42517","4692","27636","3655","14881","3254","15817","3149","8484","1853","7333","2468","6031","1321","4439","1095","1592","757","2605","779","5616","2525"
"0400000US47","Tennessee","5154660","6500","4377700","24296","756738","23198","526268","19039","302710","15290","223558","12598","178967","9821","77917","6808","101050","7386","26162","3911","11052","2387","15110","3103","25341","5567","20222","3712"
"0400000US48","Texas","24890666","12071","20909336","64300","3776772","62946","2794219","64043","1665231","43966","1128988","38874","831757","28618","454324","18844","377433","18179","99221","10236","61424","8738","37797","4891","51575","5894","204558","13452"
"0400000US49","Utah","2735371","2803","2260941","16554","450261","15856","293260","12621","111671","8816","181589","12240","135252","9528","57273","5547","77979","6673","13881","2796","9040","2341","4841","1746","7868","2343","24169","4265"
"0400000US50","Vermont","216441","1144","176862","4217","37316","4165","23531","3795","8798","2355","14733","3468","8242","2006","3514","1875","4728","1074","3551","1917","288","228","3263","1904","1992","1058","2263","1781"
"0400000US51","Virginia","7343260","8586","6172118","24197","1099597","22521","753927","21867","301551","12265","452376","18996","297924","12061","118690","8254","179234","10294","22432","4203","9078","3158","13354","2730","25314","3655","71545","6963"
"0400000US53","Washington","6586154","4249","5408717","22690","1117214","23452","769497","21137","398212","16037","371285","15832","301987","14566","155813","10450","146174","9237","35004","4120","18160","2781","16844","3068","10726","2613","60223","6616"
"0400000US54","West Virginia","1114265","4235","984602","9505","127140","7975","82244","6686","29602","4471","52642","5449","31981","3651","11232","2853","20749","2941","6902","2200","2474","1149","4428","1694","6013","1337","2523","854"
"0400000US55","Wisconsin","4248491","2868","3615294","15986","613726","17202","433565","15501","238149","13130","195416","9318","135998","7429","63918","5514","72080","5432","28152","3840","11831","2860","16321","2615","16011","2273","19471","3175"
"0400000US56","Wyoming","176158","601","147699","4629","27711","4265","18956","4225","13965","3652","4991","1985","5883","1905","2895","1480","2988","1125","2054","725","1279","593","775","509","818","508","748","514"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
